Dublin Core:Identifier,Dublin Core:Identifier,Dublin Core:Relation,Dublin Core:Identifier,Dublin Core:Type,Dublin Core:Title,Dublin Core:Title,Dublin Core:Title,Dublin Core:Creator,Dublin Core:Creator,Dublin Core:Publisher,Dublin Core:Publisher,Dublin Core:Publisher,Dublin Core:Publisher,Dublin Core:Date,Dublin Core:Extent,Dublin Core:Description,Dublin Core:Description,Dublin Core:Coverage,Dublin Core:Subject,Dublin Core:Rights,Dublin Core:Creator,Dublin Core:Creator,Dublin Core:Creator,Dublin Core:Creator,Dublin Core:Description,Dublin Core:Description,Dublin Core:Language,Dublin Core:Coverage,Dublin Core:Relation1,Dublin Core:Relation2,Dublin Core:Identifier_,Dublin Core:Title_,Dublin Core:Creator_,Dublin Core:Publisher_,Dublin Core:Description_,Dublin Core:Coverage_,Dublin Core:Relation_
<a href='http://hdl.handle.net/2451/42382'>http://hdl.handle.net/2451/42382</a>,,isawdca_000015.pdf,<a href='http://www.worldcat.org/oclc/7105168'>OCLC: 7105168</a>,serial,Археологические работы в Таджикистане.,Arkheologicheskie raboty v Tadzhikistane.,Arkheologicheskie raboty v Tadzhikistane,,,Душанбе,Dushanbe,"Изд-во ""Дониш""","Izd-vo ""Donish""",1987,450,,"Doklady (Akademii︠a︡i fanḣoi RSS Tojikston), t. 11.; Trudy (Akademii︠a︡i fanḣoi RSS Tojikiston), t. 37, 63, 91, 103.; Trudy (Instituti taʺrikhi ba nomi A. Donish), t. 27, 31, 34, 42.",Tajikistan,Excavations (Archaeology)--Tajikistan--Periodicals. Tajikistan--Antiquities--Periodicals.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.","Litvinskiĭ, B.A. (Boris Anatol'evich)",,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42382'>full:001:https://archive.nyu.edu/bitstream/2451/42382</a>/1/isawdca_000015.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42382'>thumb:001:https://archive.nyu.edu/bitstream/2451/42382</a>/2/isawdca_000015_thumb.png,<a href='http://hdl.handle.net/2451/42382'>http://hdl.handle.net/2451/42382</a>|<a href='http://www.worldcat.org/oclc/7105168'>OCLC: 7105168</a>,Археологические работы в Таджикистане.|Arkheologicheskie raboty v Tadzhikistane.|Arkheologicheskie raboty v Tadzhikistane,"Litvinskiĭ, B.A. (Boris Anatol'evich)","Душанбе|Dushanbe|Изд-во ""Дониш""|Izd-vo ""Donish""","Doklady (Akademii︠a︡i fanḣoi RSS Tojikston), t. 11.; Trudy (Akademii︠a︡i fanḣoi RSS Tojikiston), t. 37, 63, 91, 103.; Trudy (Instituti taʺrikhi ba nomi A. Donish), t. 27, 31, 34, 42.",Tajikistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42382'>full:001:https://archive.nyu.edu/bitstream/2451/42382</a>/1/isawdca_000015.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42382'>thumb:001:https://archive.nyu.edu/bitstream/2451/42382</a>/2/isawdca_000015_thumb.png
<a href='http://hdl.handle.net/2451/42383'>http://hdl.handle.net/2451/42383</a>,,isawdca_000016.pdf,<a href='http://www.worldcat.org/oclc/7105168'>OCLC: 7105168</a>,serial,Археологические работы в Таджикистане.,Arkheologicheskie raboty v Tadzhikistane.,Arkheologicheskie raboty v Tadzhikistane,,,Душанбе,Dushanbe,"Изд-во ""Дониш""","Izd-vo ""Donish""",1988,414,,,Tajikistan,Excavations (Archaeology)--Tajikistan--Periodicals. Tajikistan--Antiquities--Periodicals.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.","Litvinskiĭ, B.A. (Boris Anatol'evich)",,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42383'>full:001:https://archive.nyu.edu/bitstream/2451/42383</a>/1/isawdca_000016.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42383'>thumb:001:https://archive.nyu.edu/bitstream/2451/42383</a>/2/isawdca_000016_thumb.png,<a href='http://hdl.handle.net/2451/42383'>http://hdl.handle.net/2451/42383</a>|<a href='http://www.worldcat.org/oclc/7105168'>OCLC: 7105168</a>,Археологические работы в Таджикистане.|Arkheologicheskie raboty v Tadzhikistane.|Arkheologicheskie raboty v Tadzhikistane,"Litvinskiĭ, B.A. (Boris Anatol'evich)","Душанбе|Dushanbe|Изд-во ""Дониш""|Izd-vo ""Donish""",,Tajikistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42383'>full:001:https://archive.nyu.edu/bitstream/2451/42383</a>/1/isawdca_000016.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42383'>thumb:001:https://archive.nyu.edu/bitstream/2451/42383</a>/2/isawdca_000016_thumb.png
<a href='http://hdl.handle.net/2451/42384'>http://hdl.handle.net/2451/42384</a>,,isawdca_000017.pdf,<a href='http://www.worldcat.org/oclc/7105168'>OCLC: 7105168</a>,serial,Археологические работы в Таджикистане.,Arkheologicheskie raboty v Tadzhikistane.,Arkheologicheskie raboty v Tadzhikistane,,,Душанбе,Dushanbe,"Изд-во ""Дониш""","Izd-vo ""Donish""",1990,374,,,Tajikistan,Excavations (Archaeology)--Tajikistan--Periodicals. Tajikistan--Antiquities--Periodicals.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.","Litvinskiĭ, B.A. (Boris Anatol'evich)",,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42384'>full:001:https://archive.nyu.edu/bitstream/2451/42384</a>/1/isawdca_000017.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42384'>thumb:001:https://archive.nyu.edu/bitstream/2451/42384</a>/2/isawdca_000017_thumb.png,<a href='http://hdl.handle.net/2451/42384'>http://hdl.handle.net/2451/42384</a>|<a href='http://www.worldcat.org/oclc/7105168'>OCLC: 7105168</a>,Археологические работы в Таджикистане.|Arkheologicheskie raboty v Tadzhikistane.|Arkheologicheskie raboty v Tadzhikistane,"Litvinskiĭ, B.A. (Boris Anatol'evich)","Душанбе|Dushanbe|Изд-во ""Дониш""|Izd-vo ""Donish""",,Tajikistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42384'>full:001:https://archive.nyu.edu/bitstream/2451/42384</a>/1/isawdca_000017.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42384'>thumb:001:https://archive.nyu.edu/bitstream/2451/42384</a>/2/isawdca_000017_thumb.png
<a href='http://hdl.handle.net/2451/42385'>http://hdl.handle.net/2451/42385</a>,,isawdca_000018.pdf,<a href='http://www.worldcat.org/oclc/7105168'>OCLC: 7105168</a>,serial,Археологические работы в Таджикистане.,Arkheologicheskie raboty v Tadzhikistane.,Arkheologicheskie raboty v Tadzhikistane,,,Душанбе,Dushanbe,"Изд-во ""Дониш""","Izd-vo ""Donish""",1991,406,,"Doklady (Akademii︠a︡i fanḣoi RSS Tojikston), t. 11.; Trudy (Akademii︠a︡i fanḣoi RSS Tojikiston), t. 37, 63, 91, 103.; Trudy (Instituti taʺrikhi ba nomi A. Donish), t. 27, 31, 34, 42.",Tajikistan,Excavations (Archaeology)--Tajikistan--Periodicals. Tajikistan--Antiquities--Periodicals.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.","Litvinskiĭ, B.A. (Boris Anatol'evich)",,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42385'>full:001:https://archive.nyu.edu/bitstream/2451/42385</a>/1/isawdca_000018.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42385'>thumb:001:https://archive.nyu.edu/bitstream/2451/42385</a>/2/isawdca_000018_thumb.png,<a href='http://hdl.handle.net/2451/42385'>http://hdl.handle.net/2451/42385</a>|<a href='http://www.worldcat.org/oclc/7105168'>OCLC: 7105168</a>,Археологические работы в Таджикистане.|Arkheologicheskie raboty v Tadzhikistane.|Arkheologicheskie raboty v Tadzhikistane,"Litvinskiĭ, B.A. (Boris Anatol'evich)","Душанбе|Dushanbe|Изд-во ""Дониш""|Izd-vo ""Donish""","Doklady (Akademii︠a︡i fanḣoi RSS Tojikston), t. 11.; Trudy (Akademii︠a︡i fanḣoi RSS Tojikiston), t. 37, 63, 91, 103.; Trudy (Instituti taʺrikhi ba nomi A. Donish), t. 27, 31, 34, 42.",Tajikistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42385'>full:001:https://archive.nyu.edu/bitstream/2451/42385</a>/1/isawdca_000018.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42385'>thumb:001:https://archive.nyu.edu/bitstream/2451/42385</a>/2/isawdca_000018_thumb.png
<a href='http://hdl.handle.net/2451/42386'>http://hdl.handle.net/2451/42386</a>,,isawdca_000019.pdf,<a href='http://www.worldcat.org/oclc/7105168'>OCLC: 7105168</a>,serial,Археологические работы в Таджикистане.,Arkheologicheskie raboty v Tadzhikistane.,Arkheologicheskie raboty v Tadzhikistane,,,Душанбе,Dushanbe,"Изд-во ""Дониш""","Izd-vo ""Donish""",1993,423,,"Doklady (Akademii︠a︡i fanḣoi RSS Tojikston), t. 11.; Trudy (Akademii︠a︡i fanḣoi RSS Tojikiston), t. 37, 63, 91, 103.; Trudy (Instituti taʺrikhi ba nomi A. Donish), t. 27, 31, 34, 42.",Tajikistan,Excavations (Archaeology)--Tajikistan--Periodicals. Tajikistan--Antiquities--Periodicals.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.","Litvinskiĭ, B.A. (Boris Anatol'evich)",,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42386'>full:001:https://archive.nyu.edu/bitstream/2451/42386</a>/1/isawdca_000019.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42386'>thumb:001:https://archive.nyu.edu/bitstream/2451/42386</a>/2/isawdca_000019_thumb.png,<a href='http://hdl.handle.net/2451/42386'>http://hdl.handle.net/2451/42386</a>|<a href='http://www.worldcat.org/oclc/7105168'>OCLC: 7105168</a>,Археологические работы в Таджикистане.|Arkheologicheskie raboty v Tadzhikistane.|Arkheologicheskie raboty v Tadzhikistane,"Litvinskiĭ, B.A. (Boris Anatol'evich)","Душанбе|Dushanbe|Изд-во ""Дониш""|Izd-vo ""Donish""","Doklady (Akademii︠a︡i fanḣoi RSS Tojikston), t. 11.; Trudy (Akademii︠a︡i fanḣoi RSS Tojikiston), t. 37, 63, 91, 103.; Trudy (Instituti taʺrikhi ba nomi A. Donish), t. 27, 31, 34, 42.",Tajikistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42386'>full:001:https://archive.nyu.edu/bitstream/2451/42386</a>/1/isawdca_000019.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42386'>thumb:001:https://archive.nyu.edu/bitstream/2451/42386</a>/2/isawdca_000019_thumb.png
<a href='http://hdl.handle.net/2451/42387'>http://hdl.handle.net/2451/42387</a>,,isawdca_000020.pdf,<a href='http://www.worldcat.org/oclc/7105168'>OCLC: 7105168</a>,serial,Археологические работы в Таджикистане.,Arkheologicheskie raboty v Tadzhikistane.,Arkheologicheskie raboty v Tadzhikistane,,,Душанбе,Dushanbe,"Изд-во ""Дониш""","Izd-vo ""Donish""",1994,296,,"Doklady (Akademii︠a︡i fanḣoi RSS Tojikston), t. 11.; Trudy (Akademii︠a︡i fanḣoi RSS Tojikiston), t. 37, 63, 91, 103.; Trudy (Instituti taʺrikhi ba nomi A. Donish), t. 27, 31, 34, 42.",Tajikistan,Excavations (Archaeology)--Tajikistan--Periodicals. Tajikistan--Antiquities--Periodicals.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.","Litvinskiĭ, B.A. (Boris Anatol'evich)",,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42387'>full:001:https://archive.nyu.edu/bitstream/2451/42387</a>/1/isawdca_000020.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42387'>thumb:001:https://archive.nyu.edu/bitstream/2451/42387</a>/2/isawdca_000020_thumb.png,<a href='http://hdl.handle.net/2451/42387'>http://hdl.handle.net/2451/42387</a>|<a href='http://www.worldcat.org/oclc/7105168'>OCLC: 7105168</a>,Археологические работы в Таджикистане.|Arkheologicheskie raboty v Tadzhikistane.|Arkheologicheskie raboty v Tadzhikistane,"Litvinskiĭ, B.A. (Boris Anatol'evich)","Душанбе|Dushanbe|Изд-во ""Дониш""|Izd-vo ""Donish""","Doklady (Akademii︠a︡i fanḣoi RSS Tojikston), t. 11.; Trudy (Akademii︠a︡i fanḣoi RSS Tojikiston), t. 37, 63, 91, 103.; Trudy (Instituti taʺrikhi ba nomi A. Donish), t. 27, 31, 34, 42.",Tajikistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42387'>full:001:https://archive.nyu.edu/bitstream/2451/42387</a>/1/isawdca_000020.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42387'>thumb:001:https://archive.nyu.edu/bitstream/2451/42387</a>/2/isawdca_000020_thumb.png
<a href='http://hdl.handle.net/2451/42388'>http://hdl.handle.net/2451/42388</a>,,isawdca_000021.pdf,<a href='http://www.worldcat.org/oclc/7105168'>OCLC: 7105168</a>,serial,Археологические работы в Таджикистане.,Arkheologicheskie raboty v Tadzhikistane.,Arkheologicheskie raboty v Tadzhikistane,,,Душанбе,Dushanbe,Академия наук республики Таджикистан,Academia Nauk Respubliki Tajikistan,2000,266,,,Tajikistan,Excavations (Archaeology)--Tajikistan--Periodicals. Tajikistan--Antiquities--Periodicals.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.","Litvinskiĭ, B.A. (Boris Anatol'evich)",,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42388'>full:001:https://archive.nyu.edu/bitstream/2451/42388</a>/1/isawdca_000021.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42388'>thumb:001:https://archive.nyu.edu/bitstream/2451/42388</a>/2/isawdca_000021_thumb.png,<a href='http://hdl.handle.net/2451/42388'>http://hdl.handle.net/2451/42388</a>|<a href='http://www.worldcat.org/oclc/7105168'>OCLC: 7105168</a>,Археологические работы в Таджикистане.|Arkheologicheskie raboty v Tadzhikistane.|Arkheologicheskie raboty v Tadzhikistane,"Litvinskiĭ, B.A. (Boris Anatol'evich)",Душанбе|Dushanbe|Академия наук республики Таджикистан|Academia Nauk Respubliki Tajikistan,,Tajikistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42388'>full:001:https://archive.nyu.edu/bitstream/2451/42388</a>/1/isawdca_000021.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42388'>thumb:001:https://archive.nyu.edu/bitstream/2451/42388</a>/2/isawdca_000021_thumb.png
<a href='http://hdl.handle.net/2451/42421'>http://hdl.handle.net/2451/42421</a>,,isawdca_000022.pdf,<a href='http://www.worldcat.org/oclc/11847399'>OCLC: 11847399</a>,book,Джаркутан (к проблеме протогородской цивилизации на юге Узбекистана),Dzharkutan : k probleme protogorodskoĭ t︠s︡ivilizat︠s︡ii na i︠u︡ge Uzbekistana,,"Askarov, A. A. (Akhmadali Askarovich)","Аскаров, А.А., Абдулаев, Б.Н.",Ташкент,Tashkent,"Изд-во ""Фан"" Узбекской ССР","Izd-vo ""Fan"" Uzbekskoĭ SSR",1983,122,,,Uzbekistan,Bronze age -- Uzbekistan. Uzbekistan -- Antiquities. Antiquities.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.","Abdullaev, B. N.",,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42421'>full:001:https://archive.nyu.edu/bitstream/2451/42421</a>/1/isawdca_000022.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42421'>thumb:001:https://archive.nyu.edu/bitstream/2451/42421</a>/2/isawdca_000022_thumb.png,<a href='http://hdl.handle.net/2451/42421'>http://hdl.handle.net/2451/42421</a>|<a href='http://www.worldcat.org/oclc/11847399'>OCLC: 11847399</a>,Джаркутан (к проблеме протогородской цивилизации на юге Узбекистана)|Dzharkutan : k probleme protogorodskoĭ t︠s︡ivilizat︠s︡ii na i︠u︡ge Uzbekistana,"Askarov, A. A. (Akhmadali Askarovich)|Аскаров, А.А., Абдулаев, Б.Н.|Abdullaev, B. N.","Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42421'>full:001:https://archive.nyu.edu/bitstream/2451/42421</a>/1/isawdca_000022.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42421'>thumb:001:https://archive.nyu.edu/bitstream/2451/42421</a>/2/isawdca_000022_thumb.png
<a href='http://hdl.handle.net/2451/42432'>http://hdl.handle.net/2451/42432</a>,,isawdca_000023.pdf,<a href='http://www.worldcat.org/oclc/20670187'>OCLC: 20670187</a>,book,Завоевание Хорасана (извлечение из соченения 'Футух ал-Булдан'),"Zavoevanie Horasana (izvlechenie iz sochenenia ""Futuh al-Buldan"")",Futūḥ al-buldān. Selections. Russian,"Balādhurī, Aḥmad ibn Yaḥyá, -892",Ахмад ибн иахиа ибн Джабир ал-Балазури,Душанбе,Dushanbe,"Изд-во ""Дониш""","Izd-vo ""Donish""",1987,121,,,Tajikistan,Islamic Empire--History,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.","Goibov, G. (translation, commentary)","Malʹt︠s︡ev, I︠U︡riĭ Stepanovich.",,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42432'>full:001:https://archive.nyu.edu/bitstream/2451/42432</a>/1/isawdca_000023.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42432'>thumb:001:https://archive.nyu.edu/bitstream/2451/42432</a>/2/isawdca_000023_thumb.png,<a href='http://hdl.handle.net/2451/42432'>http://hdl.handle.net/2451/42432</a>|<a href='http://www.worldcat.org/oclc/20670187'>OCLC: 20670187</a>,"Завоевание Хорасана (извлечение из соченения 'Футух ал-Булдан')|Zavoevanie Horasana (izvlechenie iz sochenenia ""Futuh al-Buldan"")|Futūḥ al-buldān. Selections. Russian","Balādhurī, Aḥmad ibn Yaḥyá, -892|Ахмад ибн иахиа ибн Джабир ал-Балазури|Goibov, G. (translation, commentary)|Malʹt︠s︡ev, I︠U︡riĭ Stepanovich.","Душанбе|Dushanbe|Изд-во ""Дониш""|Izd-vo ""Donish""",,Tajikistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42432'>full:001:https://archive.nyu.edu/bitstream/2451/42432</a>/1/isawdca_000023.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42432'>thumb:001:https://archive.nyu.edu/bitstream/2451/42432</a>/2/isawdca_000023_thumb.png
<a href='http://hdl.handle.net/2451/42434'>http://hdl.handle.net/2451/42434</a>,,isawdca_000024.pdf,<a href='http://www.worldcat.org/oclc/35567206'>OCLC: 35567206</a>,book,Освещение истории таджиков и Таджикистана в трудах русских дореволюционных исследователей,Osveshchenie istorii tadzhykov i Tadzhikistana v trudah russkih dorevolyuzionnyh issledovateleĭ,,"Boqiev, O.B. (Olobolu B.)","Бокиев, О.Б.",Душанбе,Dushanbe,"Изд-во ""Дониш""","Izd-vo ""Donish""",1991,165,,,Tajikistan,Tajikistan -- Historiography. Historiography -- Russia -- History. Historiography.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",,,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42434'>full:001:https://archive.nyu.edu/bitstream/2451/42434</a>/1/isawdca_000024.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42434'>thumb:001:https://archive.nyu.edu/bitstream/2451/42434</a>/2/isawdca_000024_thumb.png,<a href='http://hdl.handle.net/2451/42434'>http://hdl.handle.net/2451/42434</a>|<a href='http://www.worldcat.org/oclc/35567206'>OCLC: 35567206</a>,Освещение истории таджиков и Таджикистана в трудах русских дореволюционных исследователей|Osveshchenie istorii tadzhykov i Tadzhikistana v trudah russkih dorevolyuzionnyh issledovateleĭ,"Boqiev, O.B. (Olobolu B.)|Бокиев, О.Б.","Душанбе|Dushanbe|Изд-во ""Дониш""|Izd-vo ""Donish""",,Tajikistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42434'>full:001:https://archive.nyu.edu/bitstream/2451/42434</a>/1/isawdca_000024.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42434'>thumb:001:https://archive.nyu.edu/bitstream/2451/42434</a>/2/isawdca_000024_thumb.png
