Dublin Core:Relation,Dublin Core:Type,Dublin Core:Date,Dublin Core:Extent,Dublin Core:Subject,Dublin Core:Rights,Dublin Core:Language,Dublin Core:Identifier,Dublin Core:Title,Dublin Core:Creator,Dublin Core:Publisher,Dublin Core:Description,Dublin Core:Coverage
full:001:https://archive.nyu.edu/bitstream/2451/42423/1/isawdca_000038.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42423/2/isawdca_000038_thumb.png,book,1978,106,Tashkent Region (Uzbekistan) -- Antiquities. Uzbekistan -- Antiquities.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42423'>http://hdl.handle.net/2451/42423</a>|<a href='http://www.worldcat.org/oclc/5779758'>OCLC: 5779758</a>,По древним караванным путям ташкентского оазиса|Po drevnim karavannym puti︠a︡m Tashkentskogo oazisa|Po drevnim karavannym puti︠a︡m Tashkentskogo oazisa,"Buri͡akov, I͡U. F. (I͡Uriĭ Fedorovich)|Буряков, Ю.Ф.","Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42424/1/isawdca_000039.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42424/2/isawdca_000039_thumb.png,book,1973,117,Archaeological sites of the Tashkent oasis,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42424'>http://hdl.handle.net/2451/42424</a>,Археологические памятники Ташкентской области|Arheologicheskie pami︠a︡tniki Tashkentskoĭ oblasti.,"Buri͡akov, I͡U. F. (I͡Uriĭ Fedorovich)|Буряков, Ю.Ф.","Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42425/1/isawdca_000040.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42425/2/isawdca_000040_thumb.png,book,1989,63,Excavations (Archaeology)--Uzbekistan--Tashkent Region. Tashkent Region (Uzbekistan)--Antiquities.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42425'>http://hdl.handle.net/2451/42425</a>|<a href='http://www.worldcat.org/oclc/25867328'>OCLC: 25867328</a>,У стен древнего Хараджкета|U sten drevnego Kharadzhketa|U sten drevnego Kharadzhketa,"Buri͡akov, I͡U. F. (I͡Uriĭ Fedorovich)|Буряков, Ю.Ф.|Nabokov, V.I.","Ташкент|Tashkent|""Узбекистан""|""Uzbekistan""",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42426/1/isawdca_000042.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42426/2/isawdca_000042_thumb.png,book,1974,227,Kazakhstan -- Antiquities. Antiquities. Kazakhstan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42426'>http://hdl.handle.net/2451/42426</a>|<a href='http://www.worldcat.org/oclc/6149319'>OCLC: 6149319</a>,В глубь веков (археологический сборник)|V glubʹ vekov : (arkheologicheskiĭ sbornik)|V glubʹ vekov : (arkheologicheskiĭ sbornik),"Akishev, Kemal' Akishevich|Акишев, К.А.","Алма-Ата|Alma-Ata|Изд-во ""Наука"", Казахской ССР|Izd-vo ""Nauka"" Kazakhskoĭ SSR",,Kazakhstan
full:001:https://archive.nyu.edu/bitstream/2451/42427/1/isawdca_000047.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42427/2/isawdca_000047_thumb.png,book,1965,240,"Scientists -- Asia, Central. Scientists -- Kazakhstan.","The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42427'>http://hdl.handle.net/2451/42427</a>|<a href='http://www.worldcat.org/oclc/594226305'>OCLC: 594226305</a>,Великие ученые Средней Азии и Казахстана (VIII-XIX вв.)|Velikie uchenye Sredneĭ Azii i Kazakhstana VIII-XIX vv.|Velikie uchenye Sredneĭ Azii i Kazakhstana VIII-XIX vv.,"Beĭsembiev, K. (Kasym)|Бесембиев, К. и М.Сатбаев|Satbaev, M","Алма-Ата|Alma-Ata|Изд-во ""Казахстан""|Izd-vo ""Kazakhstan""",,Central Asia
full:001:https://archive.nyu.edu/bitstream/2451/42428/1/isawdca_000051.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42428/2/isawdca_000051_thumb.png,serial,1968,181,"Khiva (Uzbekistan)--Antiquities--Societies, etc.","The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42428'>http://hdl.handle.net/2451/42428</a>|<a href='http://www.worldcat.org/oclc/311055000'>OCLC: 311055000</a>,Материалы Хорезмской экспедиции. Неолитические памятники Хорезма|Materialy Khorezmskoĭ ėkspedit︠s︡ii. Neoliticheskie pami︠a︡tniki Khorezma|Materialy Khorezmskoĭ ėkspedit︠s︡ii,,"Москва|Moskva|Изд-во Академии наук СССР, Ленинградское одт-ние|Izd-vo Akademii nauk SSSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42429/1/isawdca_000052.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42429/2/isawdca_000052_thumb.png,book,1966,190,"Khorezmskai︠a︡ arkheologo-ėtnograficheskai︠a︡ ėkspedit︠s︡ii︠a︡, 1937-; Khoresm oasis--Antiquities.","The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42429'>http://hdl.handle.net/2451/42429</a>|<a href='http://www.worldcat.org/oclc/645781010'>OCLC: 645781010</a>,"Тысячелетия, погребенные пустыней|Tysi︠a︡cheletii︠a︡, pogrebennye pustyneĭ; rasskazy o drevnem Khorezme i o Khorezmskoĭ ėkspedit︠s︡ii.|Tysi︠a︡cheletii︠a︡, pogrebennye pustyneĭ.","Vinogradov, A. V. (Aleksandr Vladimirovich)|Виноградов, А.В.","Москва|Moskva|Изд-во ""Просвещение""|Izd-vo ""Prosveshchenie""",,
full:001:https://archive.nyu.edu/bitstream/2451/42430/1/isawdca_000053.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42430/2/isawdca_000053_thumb.png,serial,1975,296,"Khiva (Uzbekistan)--Antiquities--Societies, etc. Lyovlyakan site (Kazakhstan)","The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42430'>http://hdl.handle.net/2451/42430</a>|<a href='http://www.worldcat.org/oclc/311055000'>OCLC: 311055000</a>,Материалы Хорезмской экспедиции. Первобытный Лявлякан.|Materialy Khorezmskoĭ ėkspedit︠s︡ii. Pervobytnyĭ Li︠a︡vli︠a︡kan : ėtapy drevneĭshego zaselenii︠a︡ i osvoenii︠a︡ Vnutr. Kyzylkumov|Materialy Khorezmskoĭ ėkspedit︠s︡ii,,"Москва|Moskva|Изд-во Академии наук СССР, Ленинградское одт-ние|Izd-vo Akademii nauk SSSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42431/1/isawdca_000054.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42431/2/isawdca_000054_thumb.png,serial,1973,164,Khoresm oasis (Uzbekistan)--Antiquities. Uzbekistan--Antiquities. Antiquities.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42431'>http://hdl.handle.net/2451/42431</a>|<a href='http://www.worldcat.org/oclc/10800995'>OCLC: 10800995</a>,Культура сакских племен низовьев Сырдарьи в VII – V вв. до н.э.|Kulʹtura sakskih plemen nizovʹev Syrdarʹi v VII - V vv. do n.è. po materialam Ujgaraka,"Vishnëvskai͡a, Ol'ga Aleksandrovna|Вишневская, О.А.","Москва|Moskva|Изд-во ""Наука""|Izd-vo ""Nauka""",Труды Хорезмской архeолого-этнографической экспедиции|Trudy Khorezmskoĭ arkheologo-ėtnograficheskoĭ ėkspedit︠s︡ii,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42433/1/isawdca_000083.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42433/2/isawdca_000083_thumb.png,book,1971,260,"Adzhina-Tepa, Tajik S.S.R. (Buddist monastery)","The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42433'>http://hdl.handle.net/2451/42433</a>|<a href='http://www.worldcat.org/oclc/73325263'>OCLC: 73325263</a>,"Аджина-Тепа (архитектура, живопись, скульптура)|Adzhina-Tepa. Arkhitektura. Zhivopis'. Skul'ptura.|Adzhina-Tepa. Arkhitektura. Zhivopis'. Skul'ptura.","Litvinskiĭ, B.A. (Boris Anatol'evnich)|Литвинский, Б.А.","Москва|Moskva|Изд-во ""Искусство""|Izd-vo ""Iskusstvo""",,Tadjikistan
full:001:https://archive.nyu.edu/bitstream/2451/42441/1/isawdca_000088.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42441/2/isawdca_000088_thumb.png,book,1977,157,"Prehistoric people -- Central Asia. Anthropology, Prehistoric -- Asia Central. Bronze age -- Asia, Central.","The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42441'>http://hdl.handle.net/2451/42441</a>|<a href='http://www.worldcat.org/oclc/499127939'>OCLC: 499127939</a>,Антропологический состав населения эпохи бронзы Сапаллитепа|Antropologicheskiī sostav naselenii͡a ėpokhi bronzy Sapallitepa,"Khodzhaĭov, T. K. (Telʹman Kasimovich)|Ходжайов, Т.К.","Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Central Asia
full:001:https://archive.nyu.edu/bitstream/2451/42442/1/isawdca_000091.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42442/2/isawdca_000091_thumb.png,book,1991,447,Archaeology--Classification.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42442'>http://hdl.handle.net/2451/42442</a>|<a href='http://www.worldcat.org/oclc/39069099'>OCLC: 39069099</a>,Археологическая типология|Arkheologicheskai︠a︡ tipologii︠a︡|Arkheologicheskai︠a︡ tipologii︠a︡,"Kleĭn, L. S. (Lev Samuilovich)|Клейн, Л.С.",Ленинград|Leningrad|Академия наук СССР|Akademii︠a︡ nauk SSSR,,
full:001:https://archive.nyu.edu/bitstream/2451/42443/1/isawdca_000092.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42443/2/isawdca_000092_thumb.png,book,1986,58,Archaeology of Central Asia. Textbook.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42443'>http://hdl.handle.net/2451/42443</a>,Археология Средней Азии (уч. пособие)|Arheologii͡a Sredneĭ Azii,"Lunina, S. B. (Svetlana Borisovna)|Лунина, С.Б.",Ташкент|Tashkent|Ташкентский ордена Трудового Красного Знамени гос. университет им. В.И. Ленина|Tashkentskiĭ ordena Trudovogo Krasnogo Znameni gos. universitet im. V.I. Lenina,,Central Asia
full:001:https://archive.nyu.edu/bitstream/2451/42444/1/isawdca_000093.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42444/2/isawdca_000093_thumb.png,book,1972,54,Tajikistan--Antiquities.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42444'>http://hdl.handle.net/2451/42444</a>|<a href='http://www.worldcat.org/oclc/74318103'>OCLC: 74318103</a>,Асрори Истаравшан|Asrori Istaravshan|Asrori Istaravshan,"Ne""matov, Numan Ne""matovich|Неъматов, Н.Н.","Душанбе|Dushanbe|Нашриëти ""Ирфон""|Nashriëti ""Irfon""",,Tajikistan
